ORDER_ID,PLANTPRODCUST_ID,PORTCARRIER_ID,ORDER_DATE,MONTH_NUM,MONTH_NAME,QUARTER,YEAR
1447172413,60522,63263,0018-09-05,9,Sep,3,2018
1447172423,60522,63263,0018-04-21,4,Apr,2,2018
1447140283,60522,63263,0018-02-21,2,Feb,1,2018
1447196687,60522,63263,0018-07-07,7,Jul,3,2018
1447375317,62621,63263,0018-01-24,1,Jan,1,2018
1447175873,62621,63263,0018-02-10,2,Feb,1,2018
1447173725,62621,63263,0018-09-03,9,Sep,3,2018
1447258701,62621,63263,0018-03-03,3,Mar,1,2018
1447172436,62621,63263,0018-08-25,8,Aug,3,2018
1447173724,62621,63263,0018-01-20,1,Jan,1,2018
1447313159,62621,63263,0018-12-30,12,Dec,4,2018
1447172417,59652,63263,0018-12-09,12,Dec,4,2018
1447204348,59652,63263,0018-10-27,10,Oct,4,2018
1447184523,62650,63263,0018-02-25,2,Feb,1,2018
1447418504,60154,63263,0018-02-03,2,Feb,1,2018
1447172428,62650,63263,0018-06-04,6,Jun,2,2018
1447172434,62650,63263,0018-06-04,6,Jun,2,2018
1447312219,62612,63263,0018-09-07,9,Sep,3,2018
1447235297,59271,63263,0018-01-16,1,Jan,1,2018
1447235301,59271,63263,0018-03-16,3,Mar,1,2018
1447235300,59271,63263,0018-01-16,1,Jan,1,2018
1447321402,59271,63263,0018-12-28,12,Dec,4,2018
1447172441,59271,63263,0018-11-10,11,Nov,4,2018
1447283718,59271,63263,0018-03-08,3,Mar,1,2018
1447283716,59271,63263,0018-08-25,8,Aug,3,2018
1447283713,59271,63263,0018-08-06,8,Aug,3,2018
1447283717,59271,63263,0018-09-13,9,Sep,3,2018
1447283715,59271,63263,0018-10-21,10,Oct,4,2018
1447283714,59271,63263,0018-06-30,6,Jun,2,2018
1447174214,62590,63263,0018-10-12,10,Oct,4,2018
1447167309,62590,63263,0018-08-16,8,Aug,3,2018
1447261180,62590,63263,0018-12-06,12,Dec,4,2018
1447215309,62590,63263,0018-10-12,10,Oct,4,2018
1447261179,62590,63263,0018-04-28,4,Apr,2,2018
1447193435,62225,63263,0018-09-19,9,Sep,3,2018
1447183514,62182,63263,0018-01-08,1,Jan,1,2018
1447158135,62182,63263,0018-09-27,9,Sep,3,2018
1447172426,61369,63263,0018-07-01,7,Jul,3,2018
1447184518,61369,63263,0018-06-23,6,Jun,2,2018
1447224369,61369,63263,0018-07-11,7,Jul,3,2018
1447172433,61369,63263,0018-04-28,4,Apr,2,2018
1447172419,61369,63263,0018-04-11,4,Apr,2,2018
1447235313,61369,63263,0018-12-06,12,Dec,4,2018
1447305845,61369,63263,0018-12-08,12,Dec,4,2018
1447313983,61369,63263,0018-11-29,11,Nov,4,2018
1447172383,61369,63263,0018-12-20,12,Dec,4,2018
1447205225,61369,63263,0018-01-13,1,Jan,1,2018
1447235314,61807,63263,0018-04-26,4,Apr,2,2018
1447184702,61807,63263,0018-04-08,4,Apr,2,2018
1447305825,61807,63263,0018-08-26,8,Aug,3,2018
1447215333,61807,63263,0018-03-22,3,Mar,1,2018
1447261182,61807,63263,0018-05-23,5,May,2,2018
1447258794,61807,63263,0018-10-06,10,Oct,4,2018
1447313158,61807,63263,0018-12-30,12,Dec,4,2018
1447172392,63123,63263,0018-04-03,4,Apr,2,2018
1447289700,60848,63263,0018-05-04,5,May,2,2018
1447289701,60848,63263,0018-03-22,3,Mar,1,2018
1447283106,61784,63263,0018-01-22,1,Jan,1,2018
1447283105,61784,63263,0018-10-28,10,Oct,4,2018
1447177813,62765,63263,0018-09-14,9,Sep,3,2018
1447170698,61419,63263,0018-02-09,2,Feb,1,2018
1447283239,61412,63263,0018-02-13,2,Feb,1,2018
1447172442,61412,63263,0018-05-30,5,May,2,2018
1447373467,60763,63263,0018-10-25,10,Oct,4,2018
1447198844,60763,63263,0018-12-17,12,Dec,4,2018
1447305009,60763,63263,0018-06-23,6,Jun,2,2018
1447247246,60763,63263,0018-02-01,2,Feb,1,2018
1447305008,60763,63263,0018-11-04,11,Nov,4,2018
1447305010,60717,63263,0018-08-26,8,Aug,3,2018
1447232865,60717,63263,0018-08-16,8,Aug,3,2018
1447173728,60717,63263,0018-01-31,1,Jan,1,2018
1447283237,60717,63263,0018-09-23,9,Sep,3,2018
1447283236,60717,63263,0018-12-04,12,Dec,4,2018
1447158137,60717,63263,0018-01-02,1,Jan,1,2018
1447283238,60717,63263,0018-02-24,2,Feb,1,2018
1447283235,61250,63263,0018-10-20,10,Oct,4,2018
1447173742,61250,63263,0018-07-17,7,Jul,3,2018
1447172421,61250,63263,0018-07-27,7,Jul,3,2018
1447266971,61250,63263,0018-02-12,2,Feb,1,2018
1447373468,61250,63263,0018-08-16,8,Aug,3,2018
1447260691,61250,63263,0018-10-05,10,Oct,4,2018
1447219875,61250,63263,0018-05-02,5,May,2,2018
1447158113,61250,63263,0018-04-19,4,Apr,2,2018
1447373474,62693,63263,0018-10-17,10,Oct,4,2018
1447423273,62396,63263,0018-09-29,9,Sep,3,2018
1447423272,62396,63263,0018-10-15,10,Oct,4,2018
1447423274,62396,63263,0018-06-17,6,Jun,2,2018
1447418035,61452,63263,0018-06-23,6,Jun,2,2018
1447172430,61452,63263,0018-10-11,10,Oct,4,2018
1447373435,61452,63263,0018-07-23,7,Jul,3,2018
1447219295,61452,63263,0018-01-03,1,Jan,1,2018
1447418037,61452,63263,0018-11-28,11,Nov,4,2018
1447289699,61452,63263,0018-01-29,1,Jan,1,2018
1447219294,61452,63263,0018-09-03,9,Sep,3,2018
1447266987,61452,63263,0018-06-04,6,Jun,2,2018
1447289697,61452,63263,0018-06-16,6,Jun,2,2018
1447266986,61452,63263,0018-09-17,9,Sep,3,2018
1447289698,61452,63263,0018-08-12,8,Aug,3,2018
1447172431,61452,63263,0018-09-02,9,Sep,3,2018
1447165391,61452,63263,0018-01-05,1,Jan,1,2018
1447172443,60895,63263,0018-08-18,8,Aug,3,2018
1447418039,61452,63263,0018-11-21,11,Nov,4,2018
1447418041,61452,63263,0018-04-01,4,Apr,2,2018
1447418036,61452,63263,0018-05-24,5,May,2,2018
1447418038,61452,63263,0018-02-16,2,Feb,1,2018
1447418034,61452,63263,0018-09-07,9,Sep,3,2018
1447418040,61452,63263,0018-06-07,6,Jun,2,2018
1447418033,61452,63263,0018-06-26,6,Jun,2,2018
1447219296,61452,63263,0018-07-24,7,Jul,3,2018
1447289696,59765,63263,0018-12-31,12,Dec,4,2018
1447418032,61452,63263,0018-02-15,2,Feb,1,2018
1447418031,61452,63263,0018-03-29,3,Mar,1,2018
1447165392,60425,63263,0018-05-19,5,May,2,2018
1447212591,61086,63263,0018-12-07,12,Dec,4,2018
1447173741,61086,63263,0018-10-17,10,Oct,4,2018
1447258826,61086,63263,0018-03-27,3,Mar,1,2018
1447212590,61086,63263,0018-12-11,12,Dec,4,2018
1447158127,61086,63263,0018-09-14,9,Sep,3,2018
1447167313,61086,63263,0018-07-08,7,Jul,3,2018
1447158138,62445,63263,0018-06-22,6,Jun,2,2018
1447158139,62445,63263,0018-08-31,8,Aug,3,2018
1447283838,62399,63263,0018-07-17,7,Jul,3,2018
1447236743,62399,63263,0018-12-22,12,Dec,4,2018
1447283837,62399,63263,0018-09-23,9,Sep,3,2018
1447236744,62399,63263,0018-11-02,11,Nov,4,2018
1447141881,62399,63263,0018-01-15,1,Jan,1,2018
1447236745,62399,63263,0018-10-31,10,Oct,4,2018
1447179095,61931,63263,0018-07-21,7,Jul,3,2018
1447199048,59712,63263,0018-02-14,2,Feb,1,2018
1447199047,59712,63263,0018-10-17,10,Oct,4,2018
1447165420,61714,63263,0018-11-01,11,Nov,4,2018
1447170695,60221,63263,0018-03-03,3,Mar,1,2018
1447158133,60221,63263,0018-09-03,9,Sep,3,2018
1447281373,60221,63263,0018-09-11,9,Sep,3,2018
1447373420,60221,63263,0018-08-21,8,Aug,3,2018
1447170697,60221,63263,0018-01-09,1,Jan,1,2018
1447274422,60221,63263,0018-04-15,4,Apr,2,2018
1447373404,59653,63263,0018-08-01,8,Aug,3,2018
1447400422,59653,63263,0018-01-04,1,Jan,1,2018
1447314015,59653,63263,0018-05-27,5,May,2,2018
1447172399,59653,63263,0018-01-23,1,Jan,1,2018
1447385932,59653,63263,0018-12-30,12,Dec,4,2018
1447373405,59653,63263,0018-12-16,12,Dec,4,2018
1447196800,59653,63263,0018-07-31,7,Jul,3,2018
1447411581,59653,63263,0018-01-28,1,Jan,1,2018
1447158134,59653,63263,0018-07-30,7,Jul,3,2018
1447274421,59653,63263,0018-11-17,11,Nov,4,2018
1447385931,59653,63263,0018-07-08,7,Jul,3,2018
1447172396,59653,63263,0018-12-02,12,Dec,4,2018
1447184525,59653,63263,0018-12-31,12,Dec,4,2018
1447184524,59653,63263,0018-11-01,11,Nov,4,2018
1447400363,59653,63263,0018-01-09,1,Jan,1,2018
1447170693,59653,63263,0018-09-17,9,Sep,3,2018
1447184701,61598,63263,0018-06-28,6,Jun,2,2018
1447373456,60317,63263,0018-08-01,8,Aug,3,2018
1447409568,60135,63263,0018-07-02,7,Jul,3,2018
1447189162,60135,63263,0018-08-05,8,Aug,3,2018
1447400260,60135,63263,0018-09-11,9,Sep,3,2018
1447410443,61663,63263,0018-05-16,5,May,2,2018
1447266607,61663,63263,0018-10-19,10,Oct,4,2018
1447302091,60135,63263,0018-09-15,9,Sep,3,2018
1447172391,61663,63263,0018-10-26,10,Oct,4,2018
1447275929,60135,63263,0018-02-28,2,Feb,1,2018
1447275926,60135,63263,0018-02-24,2,Feb,1,2018
1447185574,60135,63263,0018-02-13,2,Feb,1,2018
1447283606,61663,63263,0018-11-13,11,Nov,4,2018
1447275927,60135,63263,0018-12-08,12,Dec,4,2018
1447391416,60135,63263,0018-06-23,6,Jun,2,2018
1447172390,61663,63263,0018-09-10,9,Sep,3,2018
1447172389,61663,63263,0018-06-09,6,Jun,2,2018
1447275847,61663,63263,0018-06-21,6,Jun,2,2018
1447172387,61663,63263,0018-08-15,8,Aug,3,2018
1447172388,61663,63263,0018-03-19,3,Mar,1,2018
1447275867,61663,63263,0018-03-05,3,Mar,1,2018
1447283603,60135,63263,0018-12-20,12,Dec,4,2018
1447238820,61663,63263,0018-03-06,3,Mar,1,2018
1447172385,60135,63263,0018-05-13,5,May,2,2018
1447172382,60135,63263,0018-12-25,12,Dec,4,2018
1447373382,61663,63263,0018-03-26,3,Mar,1,2018
1447400261,61663,63263,0018-12-18,12,Dec,4,2018
1447404969,61663,63263,0018-10-15,10,Oct,4,2018
1447404970,61663,63263,0018-05-16,5,May,2,2018
1447275846,61663,63263,0018-11-15,11,Nov,4,2018
1447238822,60135,63263,0018-02-18,2,Feb,1,2018
1447281250,60135,63263,0018-03-13,3,Mar,1,2018
1447281249,60135,63263,0018-12-29,12,Dec,4,2018
1447408305,61663,63263,0018-05-17,5,May,2,2018
1447275928,60135,63263,0018-02-13,2,Feb,1,2018
1447275913,60135,63263,0018-09-18,9,Sep,3,2018
1447206137,60002,63263,0018-01-17,1,Jan,1,2018
1447389059,60002,63263,0018-04-29,4,Apr,2,2018
1447158102,60002,63263,0018-11-23,11,Nov,4,2018
1447283555,60002,63263,0018-06-09,6,Jun,2,2018
1447275909,60002,63263,0018-02-26,2,Feb,1,2018
1447400259,60135,63263,0018-09-08,9,Sep,3,2018
1447275930,60135,63263,0018-04-29,4,Apr,2,2018
1447283604,61663,63263,0018-02-08,2,Feb,1,2018
1447283607,61663,63263,0018-03-26,3,Mar,1,2018
1447283605,61663,63263,0018-06-24,6,Jun,2,2018
1447275924,60135,63263,0018-05-14,5,May,2,2018
1447275925,60135,63263,0018-03-29,3,Mar,1,2018
1447373376,60002,63263,0018-09-10,9,Sep,3,2018
1447389058,60002,63263,0018-05-13,5,May,2,2018
1447283587,60002,63263,0018-10-05,10,Oct,4,2018
1447189166,60135,63263,0018-11-28,11,Nov,4,2018
1447275866,61663,63263,0018-04-26,4,Apr,2,2018
1447172381,61663,63263,0018-06-23,6,Jun,2,2018
1447392319,60002,63263,0018-01-31,1,Jan,1,2018
1447230813,60002,63263,0018-08-11,8,Aug,3,2018
1447172380,60135,63263,0018-12-17,12,Dec,4,2018
1447189174,61663,63263,0018-09-17,9,Sep,3,2018
1447189169,60135,63263,0018-11-04,11,Nov,4,2018
1447175618,61663,63263,0018-08-10,8,Aug,3,2018
1447189168,60002,63263,0018-10-21,10,Oct,4,2018
1447158100,60135,63263,0018-03-20,3,Mar,1,2018
1447172386,60135,63263,0018-07-10,7,Jul,3,2018
1447172420,60249,63263,0018-12-01,12,Dec,4,2018
1447211343,60249,63263,0018-09-22,9,Sep,3,2018
1447247248,61689,63263,0018-12-23,12,Dec,4,2018
1447173721,61689,63263,0018-05-17,5,May,2,2018
1447172435,59928,63263,0018-12-10,12,Dec,4,2018
1447297170,61689,63263,0018-05-19,5,May,2,2018
1447373498,59928,63263,0018-06-06,6,Jun,2,2018
1447418513,59928,63263,0018-04-30,4,Apr,2,2018
1447373497,61689,63263,0018-05-15,5,May,2,2018
1447173722,61689,63263,0018-11-13,11,Nov,4,2018
1447174093,61689,63263,0018-11-18,11,Nov,4,2018
1447174092,59928,63263,0018-08-30,8,Aug,3,2018
1447265707,61689,63263,0018-08-12,8,Aug,3,2018
1447247247,61689,63263,0018-04-03,4,Apr,2,2018
1447418514,59928,63263,0018-06-09,6,Jun,2,2018
1447195167,61689,63263,0018-06-10,6,Jun,2,2018
1447297169,61689,63263,0018-01-17,1,Jan,1,2018
1447373496,61689,63263,0018-03-27,3,Mar,1,2018
1447403040,61689,63263,0018-06-27,6,Jun,2,2018
1447403039,61689,63263,0018-08-03,8,Aug,3,2018
1447403038,61689,63263,0018-12-10,12,Dec,4,2018
1447195166,61689,63263,0018-05-28,5,May,2,2018
1447158123,59797,63263,0018-11-12,11,Nov,4,2018
1447175704,60235,63263,0018-08-16,8,Aug,3,2018
1447373427,62038,63263,0018-06-04,6,Jun,2,2018
1447373428,62038,63263,0018-09-23,9,Sep,3,2018
1447313121,62038,63263,0018-11-06,11,Nov,4,2018
1447373430,62038,63263,0018-08-27,8,Aug,3,2018
1447266860,62038,63263,0018-10-09,10,Oct,4,2018
1447373429,62038,63263,0018-03-06,3,Mar,1,2018
1447385939,62038,63263,0018-11-21,11,Nov,4,2018
1447174466,62038,63263,0018-01-02,1,Jan,1,2018
1447384261,62038,63263,0018-05-19,5,May,2,2018
1447301452,62038,63263,0018-02-20,2,Feb,1,2018
1447265579,62038,63263,0018-05-21,5,May,2,2018
1447174186,62038,63263,0018-05-25,5,May,2,2018
1447213262,62038,63263,0018-04-30,4,Apr,2,2018
1447265580,62038,63263,0018-03-19,3,Mar,1,2018
1447373403,60787,63263,0018-01-22,1,Jan,1,2018
1447261113,60787,63263,0018-12-22,12,Dec,4,2018
1447289681,60787,63263,0018-08-24,8,Aug,3,2018
1447373402,60787,63263,0018-10-08,10,Oct,4,2018
1447312456,60787,63263,0018-12-29,12,Dec,4,2018
1447305067,60787,63263,0018-08-01,8,Aug,3,2018
1447373394,60787,63263,0018-03-31,3,Mar,1,2018
1447257475,60787,63263,0018-06-18,6,Jun,2,2018
1447312455,60787,63263,0018-01-05,1,Jan,1,2018
1447305070,60787,63263,0018-02-12,2,Feb,1,2018
1447312454,60787,63263,0018-08-01,8,Aug,3,2018
1447308936,60787,63263,0018-05-24,5,May,2,2018
1447410817,60787,63263,0018-02-17,2,Feb,1,2018
1447257474,60787,63263,0018-04-20,4,Apr,2,2018
1447312457,60787,63263,0018-04-03,4,Apr,2,2018
1447305069,60787,63263,0018-09-09,9,Sep,3,2018
1447373396,60787,63263,0018-10-26,10,Oct,4,2018
1447274420,60787,63263,0018-12-23,12,Dec,4,2018
1447274417,60787,63263,0018-08-09,8,Aug,3,2018
1447260682,60787,63263,0018-05-13,5,May,2,2018
1447373395,60787,63263,0018-08-15,8,Aug,3,2018
1447384158,60787,63263,0018-12-16,12,Dec,4,2018
1447385904,60787,63263,0018-02-23,2,Feb,1,2018
1447173720,60787,63263,0018-03-16,3,Mar,1,2018
1447158110,60787,63263,0018-01-20,1,Jan,1,2018
1447183409,60787,63263,0018-01-31,1,Jan,1,2018
1447172410,60787,63263,0018-10-16,10,Oct,4,2018
1447172411,60787,63263,0018-09-09,9,Sep,3,2018
1447410823,60787,63263,0018-06-01,6,Jun,2,2018
1447296247,60787,63263,0018-08-03,8,Aug,3,2018
1447406481,60787,63263,0018-06-04,6,Jun,2,2018
1447192239,60787,63263,0018-11-20,11,Nov,4,2018
1447185738,60787,63263,0018-04-08,4,Apr,2,2018
1447158103,60787,63263,0018-10-02,10,Oct,4,2018
1447384159,60787,63263,0018-11-26,11,Nov,4,2018
1447185704,61475,63263,0018-12-11,12,Dec,4,2018
1447175705,61475,63263,0018-08-19,8,Aug,3,2018
1447304963,61799,63263,0018-07-25,7,Jul,3,2018
1447300267,61799,63263,0018-06-13,6,Jun,2,2018
1447170692,61799,63263,0018-02-18,2,Feb,1,2018
1447173730,61799,63263,0018-06-25,6,Jun,2,2018
1447183513,61799,63263,0018-04-10,4,Apr,2,2018
1447232866,61799,63263,0018-08-18,8,Aug,3,2018
1447321350,61799,63263,0018-08-25,8,Aug,3,2018
1447183422,61799,63263,0018-07-26,7,Jul,3,2018
1447281408,61799,63263,0018-02-10,2,Feb,1,2018
1447183423,61799,63263,0018-01-21,1,Jan,1,2018
1447183470,61799,63263,0018-07-07,7,Jul,3,2018
1447300220,61799,63263,0018-06-06,6,Jun,2,2018
1447305841,62818,63263,0018-09-18,9,Sep,3,2018
1447373423,62818,63263,0018-10-19,10,Oct,4,2018
1447158120,62818,63263,0018-01-15,1,Jan,1,2018
1447305839,62818,63263,0018-12-04,12,Dec,4,2018
1447373424,62818,63263,0018-10-07,10,Oct,4,2018
1447390907,62818,63263,0018-07-06,7,Jul,3,2018
1447158119,62818,63263,0018-07-07,7,Jul,3,2018
1447227139,62818,63263,0018-08-12,8,Aug,3,2018
1447285546,62818,63263,0018-08-12,8,Aug,3,2018
1447158117,62818,63263,0018-06-17,6,Jun,2,2018
1447373475,62818,63263,0018-05-24,5,May,2,2018
1447158118,62818,63263,0018-02-16,2,Feb,1,2018
1447172415,62818,63263,0018-06-20,6,Jun,2,2018
1447238173,62818,63263,0018-09-30,9,Sep,3,2018
1447305216,62818,63263,0018-04-18,4,Apr,2,2018
1447228935,62818,63263,0018-10-13,10,Oct,4,2018
1447400454,62818,63263,0018-02-20,2,Feb,1,2018
1447373440,62818,63263,0018-04-12,4,Apr,2,2018
1447241418,62818,63263,0018-08-09,8,Aug,3,2018
1447183526,62818,63263,0018-08-23,8,Aug,3,2018
1447305217,62818,63263,0018-03-22,3,Mar,1,2018
1447257478,62149,63263,0018-03-18,3,Mar,1,2018
1447373426,62834,63263,0018-01-06,1,Jan,1,2018
1447235299,62834,63263,0018-01-31,1,Jan,1,2018
1447266857,62834,63263,0018-09-07,9,Sep,3,2018
1447205897,62834,63263,0018-05-10,5,May,2,2018
1447172437,62873,63263,0018-10-25,10,Oct,4,2018
1447373472,62165,63263,0018-02-25,2,Feb,1,2018
1447317156,62165,63263,0018-07-02,7,Jul,3,2018
1447172429,61603,63263,0018-03-19,3,Mar,1,2018
1447389184,61859,63263,0018-12-13,12,Dec,4,2018
1447373448,61859,63263,0018-12-23,12,Dec,4,2018
1447172394,61859,63263,0018-11-14,11,Nov,4,2018
1447172397,61859,63263,0018-04-29,4,Apr,2,2018
1447286366,61859,63263,0018-07-09,7,Jul,3,2018
1447172398,61859,63263,0018-10-07,10,Oct,4,2018
1447173719,61859,63263,0018-08-28,8,Aug,3,2018
1447258796,61859,63263,0018-12-21,12,Dec,4,2018
1447183407,61859,63263,0018-09-14,9,Sep,3,2018
1447373473,61859,63263,0018-12-16,12,Dec,4,2018
1447400273,61859,63263,0018-08-02,8,Aug,3,2018
1447296142,61859,63263,0018-10-11,10,Oct,4,2018
1447172403,61859,63263,0018-01-24,1,Jan,1,2018
1447375238,62315,63263,0018-02-17,2,Feb,1,2018
1447305840,62315,63263,0018-04-25,4,Apr,2,2018
1447293119,62315,63263,0018-02-18,2,Feb,1,2018
1447191815,62315,63263,0018-04-18,4,Apr,2,2018
1447305837,62315,63263,0018-05-08,5,May,2,2018
1447265661,60632,63263,0018-12-02,12,Dec,4,2018
1447274423,60387,63263,0018-12-14,12,Dec,4,2018
1447158115,60387,63263,0018-10-06,10,Oct,4,2018
1447170694,60387,63263,0018-02-01,2,Feb,1,2018
1447196645,60387,63263,0018-11-22,11,Nov,4,2018
1447183498,60387,63263,0018-01-08,1,Jan,1,2018
1447158116,60387,63263,0018-05-01,5,May,2,2018
1447241607,60387,63263,0018-09-13,9,Sep,3,2018
1447300221,60387,63263,0018-09-10,9,Sep,3,2018
1447265559,60387,63263,0018-08-09,8,Aug,3,2018
1447172439,60387,63263,0018-06-16,6,Jun,2,2018
1447300268,60387,63263,0018-12-24,12,Dec,4,2018
1447204372,60387,63263,0018-11-27,11,Nov,4,2018
1447281458,60387,63263,0018-04-28,4,Apr,2,2018
1447265565,63066,63263,0018-12-22,12,Dec,4,2018
1447305211,63066,63263,0018-12-18,12,Dec,4,2018
1447281407,63066,63263,0018-08-04,8,Aug,3,2018
1447323900,63066,63263,0018-09-25,9,Sep,3,2018
1447204350,63066,63263,0018-09-25,9,Sep,3,2018
1447192317,63066,63263,0018-08-01,8,Aug,3,2018
1447305838,60387,63263,0018-12-03,12,Dec,4,2018
1447150972,61293,63263,0018-01-26,1,Jan,1,2018
1447150975,61293,63263,0018-08-13,8,Aug,3,2018
1447150973,61293,63263,0018-04-11,4,Apr,2,2018
1447379064,62709,63263,0018-12-03,12,Dec,4,2018
1447204111,62709,63263,0018-04-21,4,Apr,2,2018
1447283482,62709,63263,0018-08-12,8,Aug,3,2018
1447373446,60206,63263,0018-04-20,4,Apr,2,2018
1447204571,60206,63263,0018-07-15,7,Jul,3,2018
1447258769,60206,63263,0018-02-14,2,Feb,1,2018
1447283674,60206,63263,0018-12-23,12,Dec,4,2018
1447214716,60206,63263,0018-12-11,12,Dec,4,2018
1447238172,60206,63263,0018-10-01,10,Oct,4,2018
1447323782,60206,63263,0018-07-02,7,Jul,3,2018
1447285673,62342,63263,0018-10-03,10,Oct,4,2018
1447285686,62342,63263,0018-11-27,11,Nov,4,2018
1447285652,62342,63263,0018-01-01,1,Jan,1,2018
1447289694,60881,63263,0018-03-01,3,Mar,1,2018
1447198517,60881,63263,0018-08-25,8,Aug,3,2018
1447289693,60881,63263,0018-01-23,1,Jan,1,2018
1447219920,60881,63263,0018-05-08,5,May,2,2018
1447373452,60881,63263,0018-07-29,7,Jul,3,2018
1447373450,60881,63263,0018-08-22,8,Aug,3,2018
1447212580,60881,63263,0018-08-04,8,Aug,3,2018
1447373451,60881,63263,0018-06-15,6,Jun,2,2018
1447198516,60881,63263,0018-02-27,2,Feb,1,2018
1447219921,60881,63263,0018-09-17,9,Sep,3,2018
1447216088,60881,63263,0018-12-14,12,Dec,4,2018
1447283836,61914,63263,0018-08-29,8,Aug,3,2018
1447196175,59770,63263,0018-01-13,1,Jan,1,2018
1447196176,59770,63263,0018-08-24,8,Aug,3,2018
1447196177,61399,63263,0018-06-09,6,Jun,2,2018
1447215481,60239,63263,0018-04-11,4,Apr,2,2018
1447215482,60239,63263,0018-05-10,5,May,2,2018
1447194403,59719,63263,0018-04-18,4,Apr,2,2018
1447390902,61631,63263,0018-01-30,1,Jan,1,2018
1447293117,61599,63263,0018-06-26,6,Jun,2,2018
1447373455,61040,63263,0018-08-04,8,Aug,3,2018
1447172384,61040,63263,0018-06-06,6,Jun,2,2018
1447174094,60978,63263,0018-10-31,10,Oct,4,2018
1447205224,61040,63263,0018-04-28,4,Apr,2,2018
1447172440,59780,63263,0018-11-23,11,Nov,4,2018
1447158124,59780,63263,0018-01-13,1,Jan,1,2018
1447227126,60655,63263,0018-01-12,1,Jan,1,2018
1447373524,59780,63263,0018-09-16,9,Sep,3,2018
1447302720,61553,63263,0018-08-09,8,Aug,3,2018
1447373439,61553,63263,0018-11-24,11,Nov,4,2018
1447177982,61553,63263,0018-07-07,7,Jul,3,2018
1447195169,61553,63263,0018-08-23,8,Aug,3,2018
1447373441,61553,63263,0018-01-10,1,Jan,1,2018
1447400376,61553,63263,0018-02-05,2,Feb,1,2018
1447183434,61553,63263,0018-05-31,5,May,2,2018
1447293077,61553,63263,0018-07-10,7,Jul,3,2018
1447373438,61553,63263,0018-04-24,4,Apr,2,2018
1447293078,61553,63263,0018-11-30,11,Nov,4,2018
1447172409,61553,63263,0018-03-17,3,Mar,1,2018
1447389156,61553,63263,0018-05-24,5,May,2,2018
1447172402,61553,63263,0018-12-20,12,Dec,4,2018
1447163028,61553,63263,0018-11-25,11,Nov,4,2018
1447183509,61553,63263,0018-07-01,7,Jul,3,2018
1447389066,61586,63263,0018-03-30,3,Mar,1,2018
1447170690,61586,63263,0018-07-18,7,Jul,3,2018
1447302697,61586,63263,0018-09-30,9,Sep,3,2018
1447158130,61586,63263,0018-11-22,11,Nov,4,2018
1447294077,61586,63263,0018-10-17,10,Oct,4,2018
1447158136,61586,63263,0018-07-03,7,Jul,3,2018
1447232862,61085,63263,0018-12-07,12,Dec,4,2018
1447207410,60739,63263,0018-06-24,6,Jun,2,2018
1447392883,60739,63263,0018-09-14,9,Sep,3,2018
1447195156,62544,63263,0018-03-27,3,Mar,1,2018
1447399705,62544,63263,0018-07-10,7,Jul,3,2018
1447373432,62544,63263,0018-11-29,11,Nov,4,2018
1447195163,62544,63263,0018-05-07,5,May,2,2018
1447195162,62544,63263,0018-11-19,11,Nov,4,2018
1447167308,62544,63263,0018-04-15,4,Apr,2,2018
1447232863,62544,63263,0018-03-18,3,Mar,1,2018
1447167296,62544,63263,0018-05-15,5,May,2,2018
1447373454,62544,63263,0018-06-19,6,Jun,2,2018
1447195160,62544,63263,0018-12-29,12,Dec,4,2018
1447289695,62544,63263,0018-07-09,7,Jul,3,2018
1447195161,62544,63263,0018-06-19,6,Jun,2,2018
1447274427,62544,63263,0018-02-26,2,Feb,1,2018
1447167298,62544,63263,0018-07-03,7,Jul,3,2018
1447260690,62544,63263,0018-05-10,5,May,2,2018
1447373437,62544,63263,0018-07-13,7,Jul,3,2018
1447305846,62544,63263,0018-09-13,9,Sep,3,2018
1447204324,62544,63263,0018-11-09,11,Nov,4,2018
1447167297,62544,63263,0018-12-14,12,Dec,4,2018
1447225333,62544,63263,0018-01-02,1,Jan,1,2018
1447174670,62544,63263,0018-08-04,8,Aug,3,2018
1447373465,62544,63263,0018-08-01,8,Aug,3,2018
1447373471,61113,63263,0018-03-22,3,Mar,1,2018
1447192316,59576,63263,0018-01-07,1,Jan,1,2018
1447278135,62681,63263,0018-11-10,11,Nov,4,2018
1447211344,60191,63263,0018-06-12,6,Jun,2,2018
1447199731,60192,63263,0018-02-21,2,Feb,1,2018
1447232868,59625,63263,0018-12-28,12,Dec,4,2018
1447232859,59625,63263,0018-02-19,2,Feb,1,2018
1447232858,59625,63263,0018-11-18,11,Nov,4,2018
1447281409,59625,63263,0018-07-06,7,Jul,3,2018
1447232857,59625,63263,0018-08-18,8,Aug,3,2018
1447196802,59625,63263,0018-02-27,2,Feb,1,2018
1447172425,60108,63263,0018-10-08,10,Oct,4,2018
1447258795,62856,63263,0018-10-16,10,Oct,4,2018
1447321357,62856,63263,0018-04-26,4,Apr,2,2018
1447205251,62856,63263,0018-11-28,11,Nov,4,2018
1447323836,62856,63263,0018-03-24,3,Mar,1,2018
1447321358,62856,63263,0018-03-24,3,Mar,1,2018
1447198767,62474,63263,0018-11-11,11,Nov,4,2018
1447355240,60908,63263,0018-04-24,4,Apr,2,2018
1447394120,62456,63263,0018-11-25,11,Nov,4,2018
